/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_28_577.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_28_577.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_28_577.jpg, 0, 0, 0, 0.0008834939
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_28_678.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_28_678.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_28_678.jpg, 0, 0, 0, 0.0008567456
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_28_778.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_28_778.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_28_778.jpg, 0, 0, 0, 0.0008757761
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_28_878.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_28_878.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_28_878.jpg, 0, 0, 0, 0.0008959581
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_28_980.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_28_980.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_28_980.jpg, 0, 0, 0, 0.0009151619
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_29_084.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_29_084.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_29_084.jpg, 0, 0, 0, 0.0009613144
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_29_188.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_29_188.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_29_188.jpg, 0, 0, 0, 0.0009293552
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_29_288.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_29_288.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_29_288.jpg, 0, 0, 0, 0.000972058
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_29_389.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_29_389.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_29_389.jpg, 0, 0, 0, 0.0009820048
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_29_491.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_29_491.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_29_491.jpg, 0, 0, 0, 0.0009767212
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_29_595.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_29_595.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_29_595.jpg, 0, 0, 0, 0.0009099565
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_29_702.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_29_702.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_29_702.jpg, 0, 0, 0, 0.0009115029
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_29_808.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_29_808.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_29_808.jpg, 0, 0, 0, 0.000896747
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_29_914.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_29_914.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_29_914.jpg, 0, 0, 0, 0.000915215
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_30_016.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_30_016.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_30_016.jpg, 0, 0, 0, 0.0009148145
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_30_118.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_30_118.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_30_118.jpg, 0, 0, 0, 0.0008972063
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_30_221.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_30_221.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_30_221.jpg, 0, 0, 0, 0.0008735819
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_30_322.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_30_322.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_30_322.jpg, 0, 0, 0, 0.0008959093
/Users/yacine/Desktop/proimg/regress/IMG/center_2020_04_09_11_06_30_424.jpg, /Users/yacine/Desktop/proimg/regress/IMG/left_2020_04_09_11_06_30_424.jpg, /Users/yacine/Desktop/proimg/regress/IMG/right_2020_04_09_11_06_30_424.jpg, 0, 0, 0, 0.0008916691
